genus,metabolism,light,replicate,run,time,seconds,oxygen_mM,carbondioxide_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,comments,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:22:59,471,8.725004688,22.47640594,21.87504794,0.601357991,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:23:09,481,8.616864804,22.51639232,21.91695592,0.599436404,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:23:19,491,8.902902056,22.51647182,21.91505885,0.601412974,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:23:29,501,8.66503219,22.71893248,22.11890752,0.600024957,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:23:39,512,8.660108132,22.6396163,22.03888571,0.600730597,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:23:50,522,8.894505907,22.7389512,22.132187,0.606764192,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:24:00,533,8.983770236,22.71637081,22.10373097,0.612639844,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:24:11,543,8.877776736,22.64306686,22.03888571,0.604181153,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:24:21,553,8.72847678,22.93900884,22.33431107,0.604697776,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:24:31,563,8.665726608,22.66165465,22.05992593,0.601728727,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:24:41,573,8.729171198,22.79612714,22.19323813,0.602889009,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:24:51,583,8.693629602,22.76652965,22.1608155,0.605714155,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:25:01,593,8.49376336,22.59039399,21.99318359,0.597210393,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:25:11,604,8.243646478,22.78377965,22.19134106,0.592438593,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:25:22,614,8.882637665,22.81828951,22.21427835,0.604011165,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:25:32,624,8.42432152,22.80833353,22.21238128,0.595952254,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:25:42,634,8.233230202,23.06331422,22.4657262,0.597588025,31,12,8.01,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,Dark2,22:25:52,645,8.531766985,23.05877173,22.46003499,0.59873674,31,12,8,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:28:06,778,4.110531283,1720.795856,1719.932061,0.863794754,31,12,4,fDIC start,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:28:16,787,4.437728608,1735.096318,1734.229062,0.867256576,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:28:25,797,4.31248078,1732.592876,1731.72838,0.864496486,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:28:35,807,4.713917745,1722.732436,1721.863622,0.868813691,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:28:45,816,4.484444028,1734.060829,1733.194297,0.866532214,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:28:54,825,4.666507907,1740.277116,1739.402886,0.874230549,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:29:03,835,4.692327645,1743.055748,1742.179505,0.876243461,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:29:13,846,4.764862804,1740.921406,1740.040991,0.880415115,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:29:24,856,4.817891118,1756.267101,1755.390002,0.877098715,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:29:34,867,5.013906494,1741.668727,1740.782572,0.88615461,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:29:45,876,4.676987312,1743.435339,1742.558918,0.87642057,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:29:54,887,5.059233077,1751.464837,1750.578346,0.886491547,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:30:05,897,4.947999875,1757.252591,1756.373029,0.879562139,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:30:15,906,5.230817551,1753.332072,1752.440923,0.891149374,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:30:24,916,5.052983311,1744.031436,1743.145285,0.88615049,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:30:34,925,4.870225014,1762.895363,1762.012497,0.882865577,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:30:43,935,5.275512845,1757.01061,1756.114338,0.896272589,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:30:53,944,5.130379399,1758.399454,1757.51127,0.888184282,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:31:02,953,5.082969561,1759.633563,1758.752988,0.88057455,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:31:11,963,5.006204763,1752.017368,1751.13022,0.887147861,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:31:21,972,5.175011563,1768.129319,1767.23806,0.891259818,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:31:30,983,5.485479717,1752.459569,1751.561372,0.89819672,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:31:41,992,5.135997875,1763.469811,1762.581618,0.888193304,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:31:50,1003,4.91416276,1744.581144,1743.69716,0.883983914,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:01,1012,5.029941246,1765.947866,1765.065053,0.882812142,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:10,1021,5.330624414,1750.886922,1749.991979,0.894942463,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:19,1031,5.02015626,1757.897553,1757.011134,0.886419037,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:29,1041,5.370332521,1744.767249,1743.869621,0.897628187,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:39,1049,5.046670417,1755.804833,1754.924358,0.880475353,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:47,1059,5.011128821,1743.457265,1742.576165,0.881100199,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:32:57,1068,5.018073005,1756.94558,1756.062599,0.882981066,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:33:06,1078,4.943454591,1747.477096,1746.594501,0.882594484,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:33:16,1087,5.139469967,1769.262185,1768.376301,0.885884637,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:33:25,1096,5.236436027,1745.624631,1744.731925,0.892706505,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:33:34,1105,5.006899181,1765.123673,1764.237242,0.886431861,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:33:43,1115,5.110872555,1740.797484,1739.903022,0.894461984,31,12,4,,,,,,,,,,,,,
Odonthalia,nonccm,Low,3,DIC_f,22:33:53,1125,4.839481218,1749.316952,1748.439832,0.877119995,31,12,4,,,,,,,,,,,,,
