number,genus,metabolism,treatment,rep,run1,run2,seconds,gas_id,gas_mM
2038,Rhodymenia,nonccm,High,2,Dark2,Dark,393,CO2,20.14533427
2039,Rhodymenia,nonccm,High,2,Dark2,Dark,407,CO2,19.94201187
2040,Rhodymenia,nonccm,High,2,Dark2,Dark,420,CO2,20.26855771
2041,Rhodymenia,nonccm,High,2,Dark2,Dark,434,CO2,20.5243395
2042,Rhodymenia,nonccm,High,2,Dark2,Dark,448,CO2,20.43303993
2043,Rhodymenia,nonccm,High,2,Dark2,Dark,461,CO2,20.56484983
2044,Rhodymenia,nonccm,High,2,Dark2,Dark,475,CO2,20.43680479
2045,Rhodymenia,nonccm,High,2,Dark2,Dark,488,CO2,20.6211116
2046,Rhodymenia,nonccm,High,2,Dark2,Dark,502,CO2,20.73837129
2047,Rhodymenia,nonccm,High,2,Dark2,Dark,516,CO2,20.37700307
2048,Rhodymenia,nonccm,High,2,Dark2,Dark,530,CO2,20.76818535
2049,Rhodymenia,nonccm,High,2,Dark2,Dark,543,CO2,20.94259893
2050,Rhodymenia,nonccm,High,2,Dark2,Dark,557,CO2,21.00666861
2051,Rhodymenia,nonccm,High,2,Dark2,Dark,571,CO2,21.09829536
2052,Rhodymenia,nonccm,High,2,Dark2,Dark,584,CO2,21.31656574
2053,Rhodymenia,nonccm,High,2,Dark2,Dark,599,CO2,21.22953052
2054,Rhodymenia,nonccm,High,2,Dark2,Dark,613,CO2,21.47026773
2055,Rhodymenia,nonccm,High,2,Dark2,Dark,626,CO2,21.29831088
2056,Rhodymenia,nonccm,High,2,Dark2,Dark,640,CO2,21.58374564
2057,Rhodymenia,nonccm,High,2,Dark2,Dark,653,CO2,16.01739073
2058,Rhodymenia,nonccm,High,3,Dark1,Dark,350,CO2,19.38293222
2059,Rhodymenia,nonccm,High,3,Dark1,Dark,360,CO2,19.8148508
2060,Rhodymenia,nonccm,High,3,Dark1,Dark,370,CO2,19.66417485
2061,Rhodymenia,nonccm,High,3,Dark1,Dark,381,CO2,19.90912498
2062,Rhodymenia,nonccm,High,3,Dark1,Dark,392,CO2,20.16412331
2063,Rhodymenia,nonccm,High,3,Dark1,Dark,402,CO2,20.01007071
2064,Rhodymenia,nonccm,High,3,Dark1,Dark,412,CO2,20.03352609
2065,Rhodymenia,nonccm,High,3,Dark1,Dark,423,CO2,20.24316196
2066,Rhodymenia,nonccm,High,3,Dark1,Dark,433,CO2,19.84755424
2067,Rhodymenia,nonccm,High,3,Dark1,Dark,444,CO2,20.02144781
2068,Rhodymenia,nonccm,High,3,Dark1,Dark,454,CO2,19.78916156
2069,Rhodymenia,nonccm,High,3,Dark1,Dark,465,CO2,19.91994693
2070,Rhodymenia,nonccm,High,3,Dark1,Dark,475,CO2,20.20906249
2071,Rhodymenia,nonccm,High,3,Dark1,Dark,486,CO2,20.03446336
2072,Rhodymenia,nonccm,High,3,Dark1,Dark,497,CO2,20.2295036
2073,Rhodymenia,nonccm,High,3,Dark1,Dark,507,CO2,20.1910264
2074,Rhodymenia,nonccm,High,3,Dark1,Dark,517,CO2,20.25462166
2075,Rhodymenia,nonccm,High,3,Dark1,Dark,528,CO2,20.6528191
2076,Rhodymenia,nonccm,High,3,Dark1,Dark,539,CO2,20.30133782
2077,Rhodymenia,nonccm,High,3,Dark1,Dark,549,CO2,20.7175363
2078,Rhodymenia,nonccm,High,3,Dark1,Dark,559,CO2,20.58761311
2079,Rhodymenia,nonccm,High,3,Dark1,Dark,569,CO2,20.31965095
2080,Rhodymenia,nonccm,High,3,Dark1,Dark,579,CO2,20.74608819
2081,Rhodymenia,nonccm,High,3,Dark1,Dark,589,CO2,20.68958297
2082,Rhodymenia,nonccm,High,3,Dark1,Dark,600,CO2,20.70747324
2083,Rhodymenia,nonccm,High,3,Dark1,Dark,610,CO2,20.65767286
2084,Rhodymenia,nonccm,High,3,Light1,Light,231,CO2,18.83816666
2085,Rhodymenia,nonccm,High,3,Light1,Light,241,CO2,18.78575012
2086,Rhodymenia,nonccm,High,3,Light1,Light,252,CO2,19.02624172
2087,Rhodymenia,nonccm,High,3,Light1,Light,262,CO2,18.61162628
2088,Rhodymenia,nonccm,High,3,Light1,Light,272,CO2,18.21333422
2089,Rhodymenia,nonccm,High,3,Light1,Light,283,CO2,18.32419496
2090,Rhodymenia,nonccm,High,3,Light1,Light,293,CO2,18.15222536
2091,Rhodymenia,nonccm,High,3,Light1,Light,303,CO2,18.3382856
2092,Rhodymenia,nonccm,High,3,Light1,Light,314,CO2,18.08733341
2093,Rhodymenia,nonccm,High,3,Light1,Light,325,CO2,17.98494
2094,Rhodymenia,nonccm,High,3,Light1,Light,335,CO2,18.00001649
2095,Rhodymenia,nonccm,High,3,Light1,Light,345,CO2,17.81936225
2096,Rhodymenia,nonccm,High,3,Light1,Light,355,CO2,17.85696049
2097,Rhodymenia,nonccm,High,3,Light1,Light,365,CO2,17.7340947
2098,Rhodymenia,nonccm,High,3,Light1,Light,375,CO2,17.32301086
2099,Rhodymenia,nonccm,High,3,Light1,Light,386,CO2,17.40243389
2100,Rhodymenia,nonccm,High,3,Light1,Light,396,CO2,17.24368161
2101,Rhodymenia,nonccm,High,3,Light1,Light,407,CO2,17.29313756
2102,Rhodymenia,nonccm,High,3,Light1,Light,417,CO2,16.92714855
2103,Rhodymenia,nonccm,High,3,Light1,Light,427,CO2,16.88765715
2104,Rhodymenia,nonccm,High,3,Light1,Light,438,CO2,16.82563314
2105,Rhodymenia,nonccm,High,3,Light1,Light,447,CO2,16.75618264
2106,Rhodymenia,nonccm,High,3,Light1,Light,458,CO2,16.77604632
2107,Rhodymenia,nonccm,High,3,Light1,Light,468,CO2,16.64534828
2108,Rhodymenia,nonccm,High,3,Light1,Light,478,CO2,16.42391977
2109,Rhodymenia,nonccm,High,3,Light1,Light,488,CO2,16.38737977
2110,Rhodymenia,nonccm,High,3,Light1,Light,498,CO2,16.31558677
2111,Rhodymenia,nonccm,High,3,Light1,Light,509,CO2,16.00203787
2112,Rhodymenia,nonccm,High,3,Light1,Light,520,CO2,16.07989984
2113,Rhodymenia,nonccm,High,3,Light1,Light,530,CO2,15.78891532
2114,Rhodymenia,nonccm,High,3,Light1,Light,541,CO2,15.65756701
2115,Rhodymenia,nonccm,High,3,Light1,Light,551,CO2,15.50459753
2116,Rhodymenia,nonccm,High,3,Light1,Light,561,CO2,15.59317354
2117,Rhodymenia,nonccm,High,3,Light1,Light,572,CO2,15.62938903
2118,Rhodymenia,nonccm,High,3,Light1,Light,582,CO2,15.30661697
2119,Rhodymenia,nonccm,High,3,Light1,Light,592,CO2,15.12607579
2120,Rhodymenia,nonccm,High,3,Light1,Light,603,CO2,14.9756372
2121,Rhodymenia,nonccm,High,3,Dark2,Dark,206,CO2,15.14616314
2122,Rhodymenia,nonccm,High,3,Dark2,Dark,216,CO2,15.14024421
2123,Rhodymenia,nonccm,High,3,Dark2,Dark,226,CO2,15.15645866
2124,Rhodymenia,nonccm,High,3,Dark2,Dark,236,CO2,15.27454399
2125,Rhodymenia,nonccm,High,3,Dark2,Dark,246,CO2,15.12346557
2126,Rhodymenia,nonccm,High,3,Dark2,Dark,257,CO2,15.27389784
2127,Rhodymenia,nonccm,High,3,Dark2,Dark,267,CO2,15.36222189
2128,Rhodymenia,nonccm,High,3,Dark2,Dark,278,CO2,15.49475938
2129,Rhodymenia,nonccm,High,3,Dark2,Dark,288,CO2,15.42189639
2130,Rhodymenia,nonccm,High,3,Dark2,Dark,298,CO2,15.40903548
2131,Rhodymenia,nonccm,High,3,Dark2,Dark,307,CO2,15.24982103
2132,Rhodymenia,nonccm,High,3,Dark2,Dark,318,CO2,15.37190934
2133,Rhodymenia,nonccm,High,3,Dark2,Dark,328,CO2,15.32532947
2134,Rhodymenia,nonccm,High,3,Dark2,Dark,338,CO2,15.38261704
2135,Rhodymenia,nonccm,High,3,Dark2,Dark,349,CO2,15.34034907
2136,Rhodymenia,nonccm,High,3,Dark2,Dark,359,CO2,15.44197974
2137,Rhodymenia,nonccm,High,3,Dark2,Dark,369,CO2,15.72828396
2138,Rhodymenia,nonccm,High,3,Dark2,Dark,380,CO2,15.64429325
2139,Rhodymenia,nonccm,High,3,Dark2,Dark,391,CO2,15.7614564
2140,Rhodymenia,nonccm,High,3,Dark2,Dark,401,CO2,15.88936019
2141,Rhodymenia,nonccm,High,3,Dark2,Dark,411,CO2,15.81281284
2142,Rhodymenia,nonccm,High,3,Dark2,Dark,421,CO2,15.94408754
2143,Rhodymenia,nonccm,High,3,Dark2,Dark,431,CO2,15.92070535
2144,Rhodymenia,nonccm,High,3,Dark2,Dark,441,CO2,16.0306686
2145,Rhodymenia,nonccm,High,3,Dark2,Dark,451,CO2,16.08201578
2146,Rhodymenia,nonccm,High,3,Dark2,Dark,461,CO2,16.16893194
2147,Rhodymenia,nonccm,High,3,Dark2,Dark,471,CO2,15.9678862
2148,Rhodymenia,nonccm,High,3,Dark2,Dark,482,CO2,16.19170453
2149,Rhodymenia,nonccm,High,3,Dark2,Dark,492,CO2,16.15047975
2150,Rhodymenia,nonccm,High,3,Dark2,Dark,502,CO2,16.38451764
2151,Rhodymenia,nonccm,High,3,Dark2,Dark,512,CO2,16.24410868
2152,Rhodymenia,nonccm,High,3,Dark2,Dark,522,CO2,16.41731639
2153,Rhodymenia,nonccm,High,3,Dark2,Dark,532,CO2,16.41603235
2154,Rhodymenia,nonccm,High,3,Dark2,Dark,543,CO2,16.46862015
2155,Rhodymenia,nonccm,High,3,Dark2,Dark,554,CO2,16.53715992
2156,Rhodymenia,nonccm,High,3,Dark2,Dark,564,CO2,16.65286795
2157,Rhodymenia,nonccm,High,3,Dark2,Dark,574,CO2,16.59480268
2158,Rhodymenia,nonccm,High,3,Dark2,Dark,583,CO2,16.73197791
2159,Rhodymenia,nonccm,High,3,Dark2,Dark,593,CO2,16.96104624
2160,Rhodymenia,nonccm,High,3,Dark2,Dark,603,CO2,16.85693525
2161,Rhodymenia,nonccm,High,3,Dark2,Dark,614,CO2,16.6587028
2162,Schizymenia,ccm,Low,3,Dark1,Dark,193,CO2,21.14317946
2163,Schizymenia,ccm,Low,3,Dark1,Dark,204,CO2,21.44246527
2164,Schizymenia,ccm,Low,3,Dark1,Dark,214,CO2,21.27271264
2165,Schizymenia,ccm,Low,3,Dark1,Dark,224,CO2,21.3533564
2166,Schizymenia,ccm,Low,3,Dark1,Dark,235,CO2,21.39930088
2167,Schizymenia,ccm,Low,3,Dark1,Dark,245,CO2,21.54656938
2168,Schizymenia,ccm,Low,3,Dark1,Dark,256,CO2,21.60057491
2169,Schizymenia,ccm,Low,3,Dark1,Dark,266,CO2,21.42182619
2170,Schizymenia,ccm,Low,3,Dark1,Dark,277,CO2,21.40499163
2171,Schizymenia,ccm,Low,3,Dark1,Dark,287,CO2,21.55422068
2172,Schizymenia,ccm,Low,3,Dark1,Dark,297,CO2,21.41578693
2173,Schizymenia,ccm,Low,3,Dark1,Dark,307,CO2,21.46504867
2174,Schizymenia,ccm,Low,3,Dark1,Dark,317,CO2,21.49960268
2175,Schizymenia,ccm,Low,3,Dark1,Dark,327,CO2,21.40012115
2176,Schizymenia,ccm,Low,3,Dark1,Dark,338,CO2,21.63252693
2177,Schizymenia,ccm,Low,3,Dark1,Dark,349,CO2,21.23743534
2178,Schizymenia,ccm,Low,3,Dark1,Dark,359,CO2,21.40730364
2179,Schizymenia,ccm,Low,3,Dark1,Dark,369,CO2,21.6376406
2180,Schizymenia,ccm,Low,3,Dark1,Dark,378,CO2,21.27380435
2181,Schizymenia,ccm,Low,3,Dark1,Dark,389,CO2,21.53294656
2182,Schizymenia,ccm,Low,3,Dark1,Dark,399,CO2,21.59251083
2183,Schizymenia,ccm,Low,3,Dark1,Dark,409,CO2,21.43326384
2184,Schizymenia,ccm,Low,3,Dark1,Dark,420,CO2,21.55639089
2185,Schizymenia,ccm,Low,3,Dark1,Dark,431,CO2,21.66769165
2186,Schizymenia,ccm,Low,3,Dark1,Dark,441,CO2,21.33006714
2187,Schizymenia,ccm,Low,3,Dark1,Dark,451,CO2,21.61553142
2188,Schizymenia,ccm,Low,3,Dark1,Dark,462,CO2,21.67747547
2189,Schizymenia,ccm,Low,3,Dark1,Dark,472,CO2,21.34361011
2190,Schizymenia,ccm,Low,3,Dark1,Dark,482,CO2,21.536022
2191,Schizymenia,ccm,Low,3,Dark1,Dark,492,CO2,21.77905363
2192,Schizymenia,ccm,Low,3,Dark1,Dark,502,CO2,21.78606544
2193,Schizymenia,ccm,Low,3,Dark1,Dark,513,CO2,21.43649127
2194,Schizymenia,ccm,Low,3,Dark1,Dark,523,CO2,21.42086638
2195,Schizymenia,ccm,Low,3,Dark1,Dark,534,CO2,21.52437023
2196,Schizymenia,ccm,Low,3,Dark1,Dark,544,CO2,21.35544124
2197,Schizymenia,ccm,Low,3,Dark1,Dark,554,CO2,21.49065996
2198,Schizymenia,ccm,Low,3,Dark1,Dark,564,CO2,21.63525431
2199,Schizymenia,ccm,Low,3,Dark1,Dark,574,CO2,21.33365413
2200,Schizymenia,ccm,Low,3,Dark1,Dark,585,CO2,21.59745943
2201,Schizymenia,ccm,Low,3,Dark1,Dark,595,CO2,21.94915907
2202,Schizymenia,ccm,Low,3,Dark1,Dark,605,CO2,21.84569044
2203,Schizymenia,ccm,Low,3,Dark1,Dark,616,CO2,21.79213789
2204,Schizymenia,ccm,Low,3,Dark1,Dark,626,CO2,21.88429794
2205,Schizymenia,ccm,Low,3,Light1,Light,208,CO2,21.13377623
2206,Schizymenia,ccm,Low,3,Light1,Light,218,CO2,21.20423702
2207,Schizymenia,ccm,Low,3,Light1,Light,229,CO2,21.04870577
2208,Schizymenia,ccm,Low,3,Light1,Light,239,CO2,20.76246114
2209,Schizymenia,ccm,Low,3,Light1,Light,250,CO2,20.82244443
2210,Schizymenia,ccm,Low,3,Light1,Light,261,CO2,20.90391291
2211,Schizymenia,ccm,Low,3,Light1,Light,271,CO2,20.82091934
2212,Schizymenia,ccm,Low,3,Light1,Light,281,CO2,20.99518503
2213,Schizymenia,ccm,Low,3,Light1,Light,291,CO2,20.8251375
2214,Schizymenia,ccm,Low,3,Light1,Light,301,CO2,20.91100459
2215,Schizymenia,ccm,Low,3,Light1,Light,312,CO2,20.78103489
2216,Schizymenia,ccm,Low,3,Light1,Light,322,CO2,20.47090556
2217,Schizymenia,ccm,Low,3,Light1,Light,332,CO2,20.59550374
2218,Schizymenia,ccm,Low,3,Light1,Light,342,CO2,20.56348208
2219,Schizymenia,ccm,Low,3,Light1,Light,352,CO2,20.50813629
2220,Schizymenia,ccm,Low,3,Light1,Light,362,CO2,20.23057802
2221,Schizymenia,ccm,Low,3,Light1,Light,372,CO2,20.43013376
2222,Schizymenia,ccm,Low,3,Light1,Light,382,CO2,20.33971435
2223,Schizymenia,ccm,Low,3,Light1,Light,392,CO2,20.39646812
2224,Schizymenia,ccm,Low,3,Light1,Light,402,CO2,20.20672699
2225,Schizymenia,ccm,Low,3,Light1,Light,413,CO2,20.47091514
2226,Schizymenia,ccm,Low,3,Light1,Light,423,CO2,20.2078261
2227,Schizymenia,ccm,Low,3,Light1,Light,434,CO2,20.17843076
2228,Schizymenia,ccm,Low,3,Light1,Light,445,CO2,19.93343165
2229,Schizymenia,ccm,Low,3,Light1,Light,455,CO2,20.18751011
2230,Schizymenia,ccm,Low,3,Light1,Light,465,CO2,20.08017939
2231,Schizymenia,ccm,Low,3,Light1,Light,475,CO2,20.01663927
2232,Schizymenia,ccm,Low,3,Light1,Light,485,CO2,19.97791081
2233,Schizymenia,ccm,Low,3,Light1,Light,496,CO2,19.99888193
2234,Schizymenia,ccm,Low,3,Light1,Light,506,CO2,19.73817335
2235,Schizymenia,ccm,Low,3,Light1,Light,516,CO2,19.86754949
2236,Schizymenia,ccm,Low,3,Light1,Light,527,CO2,19.82592562
2237,Schizymenia,ccm,Low,3,Light1,Light,537,CO2,19.6850983
2238,Schizymenia,ccm,Low,3,Light1,Light,547,CO2,19.82469097
2239,Schizymenia,ccm,Low,3,Light1,Light,557,CO2,19.83472197
2240,Schizymenia,ccm,Low,3,Light1,Light,567,CO2,19.82298863
2241,Schizymenia,ccm,Low,3,Light1,Light,578,CO2,19.64277042
2242,Schizymenia,ccm,Low,3,Light1,Light,588,CO2,19.68116306
2243,Schizymenia,ccm,Low,3,Light1,Light,599,CO2,19.77273859
2244,Schizymenia,ccm,Low,3,Dark2,Dark,219,CO2,20.62022525
2245,Schizymenia,ccm,Low,3,Dark2,Dark,229,CO2,20.48375527
2246,Schizymenia,ccm,Low,3,Dark2,Dark,239,CO2,20.56042587
2247,Schizymenia,ccm,Low,3,Dark2,Dark,249,CO2,20.59019693
2248,Schizymenia,ccm,Low,3,Dark2,Dark,259,CO2,20.78194957
2249,Schizymenia,ccm,Low,3,Dark2,Dark,269,CO2,20.63117365
2250,Schizymenia,ccm,Low,3,Dark2,Dark,279,CO2,20.62490668
2251,Schizymenia,ccm,Low,3,Dark2,Dark,289,CO2,20.77975516
2252,Schizymenia,ccm,Low,3,Dark2,Dark,300,CO2,20.67301771
2253,Schizymenia,ccm,Low,3,Dark2,Dark,310,CO2,20.71551448
2254,Schizymenia,ccm,Low,3,Dark2,Dark,320,CO2,20.4746562
2255,Schizymenia,ccm,Low,3,Dark2,Dark,331,CO2,20.66806108
2256,Schizymenia,ccm,Low,3,Dark2,Dark,341,CO2,20.81740495
2257,Schizymenia,ccm,Low,3,Dark2,Dark,351,CO2,20.95162891
2258,Schizymenia,ccm,Low,3,Dark2,Dark,361,CO2,20.93833898
2259,Schizymenia,ccm,Low,3,Dark2,Dark,371,CO2,20.9447419
2260,Schizymenia,ccm,Low,3,Dark2,Dark,382,CO2,20.9012995
2261,Schizymenia,ccm,Low,3,Dark2,Dark,392,CO2,20.87090641
2262,Schizymenia,ccm,Low,3,Dark2,Dark,402,CO2,21.00493679
2263,Schizymenia,ccm,Low,3,Dark2,Dark,412,CO2,21.03770494
2264,Schizymenia,ccm,Low,3,Dark2,Dark,422,CO2,21.2475545
2265,Schizymenia,ccm,Low,3,Dark2,Dark,433,CO2,21.18790837
2266,Schizymenia,ccm,Low,3,Dark2,Dark,443,CO2,21.03988233
2267,Schizymenia,ccm,Low,3,Dark2,Dark,453,CO2,21.21757851
2268,Schizymenia,ccm,Low,3,Dark2,Dark,464,CO2,21.22236324
2269,Schizymenia,ccm,Low,3,Dark2,Dark,475,CO2,21.13488341
2270,Schizymenia,ccm,Low,3,Dark2,Dark,485,CO2,20.97804686
2271,Schizymenia,ccm,Low,3,Dark2,Dark,495,CO2,21.35950944
2272,Schizymenia,ccm,Low,3,Dark2,Dark,505,CO2,21.05896482
2273,Schizymenia,ccm,Low,3,Dark2,Dark,515,CO2,21.14512367
2274,Schizymenia,ccm,Low,3,Dark2,Dark,526,CO2,21.1227542
2275,Schizymenia,ccm,Low,3,Dark2,Dark,536,CO2,21.06201258
2276,Schizymenia,ccm,Low,3,Dark2,Dark,547,CO2,20.9858549
2277,Schizymenia,ccm,Low,3,Dark2,Dark,557,CO2,21.2405016
2278,Schizymenia,ccm,Low,3,Dark2,Dark,568,CO2,21.32893871
2279,Schizymenia,ccm,Low,3,Dark2,Dark,578,CO2,21.59004225
2280,Schizymenia,ccm,Low,3,Dark2,Dark,588,CO2,21.38283425
2281,Schizymenia,ccm,Low,3,Dark2,Dark,598,CO2,21.17523775
2282,Odonthalia,ccm,High,3,Dark1,Dark,256,CO2,21.05723554
2283,Odonthalia,ccm,High,3,Dark1,Dark,266,CO2,21.10827941
2284,Odonthalia,ccm,High,3,Dark1,Dark,277,CO2,21.05465462
2285,Odonthalia,ccm,High,3,Dark1,Dark,287,CO2,21.0828892
2286,Odonthalia,ccm,High,3,Dark1,Dark,297,CO2,21.2838744
2287,Odonthalia,ccm,High,3,Dark1,Dark,307,CO2,21.00693492
2288,Odonthalia,ccm,High,3,Dark1,Dark,317,CO2,21.08156077
2289,Odonthalia,ccm,High,3,Dark1,Dark,328,CO2,21.39666775
2290,Odonthalia,ccm,High,3,Dark1,Dark,338,CO2,21.35592906
2291,Odonthalia,ccm,High,3,Dark1,Dark,348,CO2,21.43341986
2292,Odonthalia,ccm,High,3,Dark1,Dark,359,CO2,21.28606358
2293,Odonthalia,ccm,High,3,Dark1,Dark,369,CO2,21.46413634
2294,Odonthalia,ccm,High,3,Dark1,Dark,380,CO2,21.3488241
2295,Odonthalia,ccm,High,3,Dark1,Dark,390,CO2,21.52834904
2296,Odonthalia,ccm,High,3,Dark1,Dark,400,CO2,21.9979171
2297,Odonthalia,ccm,High,3,Dark1,Dark,410,CO2,21.81340812
2298,Odonthalia,ccm,High,3,Dark1,Dark,420,CO2,21.88327081
2299,Odonthalia,ccm,High,3,Dark1,Dark,430,CO2,21.75534141
2300,Odonthalia,ccm,High,3,Dark1,Dark,440,CO2,21.72280606
2301,Odonthalia,ccm,High,3,Dark1,Dark,451,CO2,21.7777975
2302,Odonthalia,ccm,High,3,Dark1,Dark,461,CO2,21.80408706
2303,Odonthalia,ccm,High,3,Dark1,Dark,471,CO2,22.09556794
2304,Odonthalia,ccm,High,3,Dark1,Dark,482,CO2,21.78759707
2305,Odonthalia,ccm,High,3,Dark1,Dark,492,CO2,22.11843073
2306,Odonthalia,ccm,High,3,Dark1,Dark,502,CO2,21.92100825
2307,Odonthalia,ccm,High,3,Dark1,Dark,513,CO2,22.10354859
2308,Odonthalia,ccm,High,3,Dark1,Dark,524,CO2,22.24222978
2309,Odonthalia,ccm,High,3,Dark1,Dark,534,CO2,22.22330539
2310,Odonthalia,ccm,High,3,Dark1,Dark,544,CO2,22.30787727
2311,Odonthalia,ccm,High,3,Dark1,Dark,555,CO2,22.17038112
2312,Odonthalia,ccm,High,3,Dark1,Dark,565,CO2,22.52737023
2313,Odonthalia,ccm,High,3,Dark1,Dark,576,CO2,22.36183897
2314,Odonthalia,ccm,High,3,Dark1,Dark,586,CO2,22.59271998
2315,Odonthalia,ccm,High,3,Dark1,Dark,596,CO2,22.46666636
2316,Odonthalia,ccm,High,3,Dark1,Dark,607,CO2,22.54968222
2317,Odonthalia,ccm,High,3,Dark1,Dark,617,CO2,22.45602418
2318,Odonthalia,ccm,High,3,Dark1,Dark,627,CO2,22.63288726
2319,Odonthalia,ccm,High,3,Dark1,Dark,637,CO2,22.71188169
2320,Odonthalia,ccm,High,3,Dark1,Dark,648,CO2,22.55272014
2321,Odonthalia,ccm,High,3,Dark1,Dark,658,CO2,22.54377971
2322,Odonthalia,ccm,High,3,Light1,Light,452,CO2,17.33429808
2323,Odonthalia,ccm,High,3,Light1,Light,462,CO2,17.67993161
2324,Odonthalia,ccm,High,3,Light1,Light,472,CO2,17.66456481
2325,Odonthalia,ccm,High,3,Light1,Light,483,CO2,17.55365555
2326,Odonthalia,ccm,High,3,Light1,Light,493,CO2,17.4657207
2327,Odonthalia,ccm,High,3,Light1,Light,503,CO2,17.32756554
2328,Odonthalia,ccm,High,3,Light1,Light,513,CO2,17.27204411
2329,Odonthalia,ccm,High,3,Light1,Light,523,CO2,16.95182373
2330,Odonthalia,ccm,High,3,Light1,Light,533,CO2,17.21141869
2331,Odonthalia,ccm,High,3,Light1,Light,543,CO2,17.0526253
2332,Odonthalia,ccm,High,3,Light1,Light,554,CO2,17.07225519
2333,Odonthalia,ccm,High,3,Light1,Light,565,CO2,17.03610668
2334,Odonthalia,ccm,High,3,Light1,Light,575,CO2,16.8303158
2335,Odonthalia,ccm,High,3,Light1,Light,585,CO2,16.48474334
2336,Odonthalia,ccm,High,3,Light1,Light,595,CO2,16.5831581
2337,Odonthalia,ccm,High,3,Light1,Light,606,CO2,16.51102017
2338,Odonthalia,ccm,High,3,Light1,Light,617,CO2,16.34679925
2339,Odonthalia,ccm,High,3,Light1,Light,627,CO2,16.17435248
2340,Odonthalia,ccm,High,3,Light1,Light,637,CO2,16.04140076
2341,Odonthalia,ccm,High,3,Light1,Light,647,CO2,16.03769841
2342,Odonthalia,ccm,High,3,Dark2,Dark,205,CO2,17.43029722
2343,Odonthalia,ccm,High,3,Dark2,Dark,215,CO2,17.71345588
2344,Odonthalia,ccm,High,3,Dark2,Dark,226,CO2,17.51755734
2345,Odonthalia,ccm,High,3,Dark2,Dark,236,CO2,17.70803848
2346,Odonthalia,ccm,High,3,Dark2,Dark,246,CO2,17.81837642
2347,Odonthalia,ccm,High,3,Dark2,Dark,256,CO2,17.70622188
2348,Odonthalia,ccm,High,3,Dark2,Dark,266,CO2,17.73713413
2349,Odonthalia,ccm,High,3,Dark2,Dark,276,CO2,17.8413314
2350,Odonthalia,ccm,High,3,Dark2,Dark,287,CO2,17.62639332
2351,Odonthalia,ccm,High,3,Dark2,Dark,297,CO2,18.07968404
2352,Odonthalia,ccm,High,3,Dark2,Dark,308,CO2,17.83503344
2353,Odonthalia,ccm,High,3,Dark2,Dark,318,CO2,17.92036085
2354,Odonthalia,ccm,High,3,Dark2,Dark,329,CO2,18.01754411
2355,Odonthalia,ccm,High,3,Dark2,Dark,339,CO2,18.03322756
2356,Odonthalia,ccm,High,3,Dark2,Dark,349,CO2,18.03801251
2357,Odonthalia,ccm,High,3,Dark2,Dark,360,CO2,17.91938027
2358,Odonthalia,ccm,High,3,Dark2,Dark,370,CO2,18.03097276
2359,Odonthalia,ccm,High,3,Dark2,Dark,381,CO2,17.98322282
2360,Odonthalia,ccm,High,3,Dark2,Dark,391,CO2,18.08522642
2361,Odonthalia,ccm,High,3,Dark2,Dark,402,CO2,18.13160321
2362,Odonthalia,ccm,High,3,Dark2,Dark,412,CO2,18.15110972
2363,Odonthalia,ccm,High,3,Dark2,Dark,422,CO2,18.12665138
2364,Odonthalia,ccm,High,3,Dark2,Dark,433,CO2,18.11979001
2365,Odonthalia,ccm,High,3,Dark2,Dark,443,CO2,17.9751483
2366,Odonthalia,ccm,High,3,Dark2,Dark,453,CO2,18.35525775
2367,Odonthalia,ccm,High,3,Dark2,Dark,463,CO2,18.30593947
2368,Odonthalia,ccm,High,3,Dark2,Dark,472,CO2,18.34308572
2369,Odonthalia,ccm,High,3,Dark2,Dark,482,CO2,18.16632382
2370,Odonthalia,ccm,High,3,Dark2,Dark,492,CO2,18.41072283
2371,Odonthalia,ccm,High,3,Dark2,Dark,503,CO2,18.45766586
2372,Odonthalia,ccm,High,3,Dark2,Dark,513,CO2,18.31539437
2373,Odonthalia,ccm,High,3,Dark2,Dark,523,CO2,18.68970716
2374,Odonthalia,ccm,High,3,Dark2,Dark,533,CO2,18.58127421
2375,Odonthalia,ccm,High,3,Dark2,Dark,544,CO2,18.40294234
2376,Odonthalia,ccm,High,3,Dark2,Dark,554,CO2,18.58115879
2377,Odonthalia,ccm,High,3,Dark2,Dark,564,CO2,18.53476325
2378,Odonthalia,ccm,High,3,Dark2,Dark,574,CO2,18.36208384
2379,Plocamium,nonccm,Low,3,Dark1,Dark,916,CO2,20.06478444
2380,Plocamium,nonccm,Low,3,Dark1,Dark,927,CO2,20.02534331
2381,Plocamium,nonccm,Low,3,Dark1,Dark,937,CO2,20.2474905
2382,Plocamium,nonccm,Low,3,Dark1,Dark,948,CO2,19.81036244
2383,Plocamium,nonccm,Low,3,Dark1,Dark,958,CO2,19.92698101
2384,Plocamium,nonccm,Low,3,Dark1,Dark,967,CO2,20.0067181
2385,Plocamium,nonccm,Low,3,Dark1,Dark,977,CO2,20.28817721
2386,Plocamium,nonccm,Low,3,Dark1,Dark,987,CO2,20.05041759
2387,Plocamium,nonccm,Low,3,Dark1,Dark,998,CO2,20.16657831
2388,Plocamium,nonccm,Low,3,Dark1,Dark,1008,CO2,19.96586877
2389,Plocamium,nonccm,Low,3,Dark1,Dark,1019,CO2,20.03513912
2390,Plocamium,nonccm,Low,3,Dark1,Dark,1029,CO2,20.17918114
