number,genus,metabolism,treatment,rep,run1,run2,seconds,O2_mM,HCO3,HCO3_mM,CO2_mM,DIC_mM,CO2_12_mM,CO2_13_mM,salinity,temperature,pH,K1a,K2a,K1b,K2b,K1,K2,H,K1_HCO3,K2_HCO3
5176,Schizymenia,ccm,High,1,Dark2,Dark,369,9.562064504,22.58242294,442.86,23.83926016,466.70,23.19282686,0.646433302,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5177,Schizymenia,ccm,High,1,Dark2,Dark,355,9.663891493,22.26714574,436.67,23.50643568,460.18,22.85458169,0.65185399,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5178,Schizymenia,ccm,High,1,Dark2,Dark,342,9.735732233,22.23241858,435.99,23.46977631,459.46,22.82231947,0.647456842,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5179,Schizymenia,ccm,High,1,Dark2,Dark,328,10.15781236,22.40703307,439.42,23.65410931,463.07,22.93599932,0.718109995,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5180,Schizymenia,ccm,High,1,Dark2,Dark,315,9.736426652,22.40661952,439.41,23.65367241,463.06,22.98375756,0.669914851,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5181,Schizymenia,ccm,High,1,Dark2,Dark,301,9.507647353,22.16119983,434.60,23.39459441,457.99,22.73251875,0.662075665,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5182,Schizymenia,ccm,High,1,Dark2,Dark,288,9.635294081,21.90006384,429.47,23.11892545,452.59,22.45181209,0.667113357,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5183,Schizymenia,ccm,High,1,Dark2,Dark,274,9.984775923,22.16486829,434.67,23.39846641,458.07,22.70025653,0.698209876,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5184,Schizymenia,ccm,High,1,Dark2,Dark,261,9.872469529,21.86887936,428.86,23.0860046,451.95,22.4335217,0.652482905,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5185,Schizymenia,ccm,High,1,Dark2,Dark,247,10.16128446,21.6168723,423.92,22.819972,446.74,22.22165803,0.598313968,31,12,7.83,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.48E-08,1.84E-02,3.54E-02
5186,Schizymenia,ccm,High,1,Dark2,Dark,234,10.09152697,21.71092821,422.84,22.93333405,445.78,22.33952943,0.593804629,31,12,7.84,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.45E-08,1.80E-02,3.62E-02
5187,Schizymenia,ccm,High,1,Dark2,Dark,221,10.01583536,21.72994117,423.21,22.9534195,446.17,22.25531743,0.698102077,31,12,7.84,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.45E-08,1.80E-02,3.62E-02
5188,Schizymenia,ccm,High,1,Dark2,Dark,207,10.19890931,21.43499832,417.47,22.6418689,440.11,21.99150398,0.650364924,31,12,7.84,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.45E-08,1.80E-02,3.62E-02
5189,Schizymenia,ccm,High,1,Light1,Light,507,10.79535158,21.41548503,422.68,22.59412676,445.28,21.94514292,0.648983836,31,12,7.82,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.51E-08,1.89E-02,3.46E-02
5190,Schizymenia,ccm,High,1,Light1,Light,493,10.32592475,21.55118379,425.36,22.73729483,448.10,22.09248216,0.644812667,31,12,7.82,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.51E-08,1.89E-02,3.46E-02
5191,Schizymenia,ccm,High,1,Light1,Light,480,10.28369148,21.69759265,428.25,22.89176134,451.14,22.24833152,0.643429823,31,12,7.82,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.51E-08,1.89E-02,3.46E-02
5192,Schizymenia,ccm,High,1,Light1,Light,466,10.48494656,21.35486567,421.49,22.53017155,444.02,21.91008634,0.620085208,31,12,7.82,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.51E-08,1.89E-02,3.46E-02
5193,Schizymenia,ccm,High,1,Light1,Light,452,10.50167573,21.58954674,426.12,22.77776871,448.90,22.13033311,0.6474356,31,12,7.82,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.51E-08,1.89E-02,3.46E-02
5194,Schizymenia,ccm,High,1,Light1,Light,438,10.06015188,21.54085642,425.16,22.72639784,447.88,22.12753874,0.5988591,31,12,7.82,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.51E-08,1.89E-02,3.46E-02
5195,Schizymenia,ccm,High,1,Light1,Light,425,10.29170886,21.65979743,430.07,22.83911861,452.91,22.22584958,0.613269032,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5196,Schizymenia,ccm,High,1,Light1,Light,411,10.1912707,21.74305075,431.72,22.92690524,454.65,22.3339407,0.592964543,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5197,Schizymenia,ccm,High,1,Light1,Light,397,10.15566598,21.91394077,435.11,23.10710028,458.22,22.48826585,0.618834436,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5198,Schizymenia,ccm,High,1,Light1,Light,384,10.16822864,21.98872575,436.60,23.18595443,459.79,22.55710884,0.62884559,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5199,Schizymenia,ccm,High,1,Light1,Light,370,10.16059004,22.09441697,438.70,23.29740081,462.00,22.64055874,0.656842069,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5200,Schizymenia,ccm,High,1,Light1,Light,357,10.11311707,21.96929117,436.21,23.16546302,459.38,22.48826585,0.677197171,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5201,Schizymenia,ccm,High,1,Light1,Light,344,10.32447278,22.28989951,442.58,23.50352881,466.08,22.84899296,0.65453585,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5202,Schizymenia,ccm,High,1,Light1,Light,330,10.10270079,22.40881507,444.94,23.62891726,468.57,22.95428971,0.674627553,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5203,Schizymenia,ccm,High,1,Light1,Light,317,10.16197887,22.45825368,445.92,23.68104774,469.60,22.99074347,0.690304277,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5204,Schizymenia,ccm,High,1,Light1,Light,302,10.07265142,22.57919965,448.32,23.80858126,472.13,23.11433061,0.694250654,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5205,Schizymenia,ccm,High,1,Light1,Light,289,9.85087943,22.43742353,445.51,23.6590848,469.17,22.95009816,0.708986638,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5206,Schizymenia,ccm,High,1,Light1,Light,274,10.25616726,22.69114078,450.55,23.92661391,474.47,23.27564167,0.650972242,31,12,7.81,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.55E-08,1.93E-02,3.38E-02
5207,Schizymenia,ccm,High,1,Light1,Light,261,9.752524533,22.95065686,462.65,24.16362466,486.81,23.48623517,0.677389482,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5208,Schizymenia,ccm,High,1,Light1,Light,248,9.446286018,22.77728075,459.15,23.98108419,483.13,23.31222245,0.668861741,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5209,Schizymenia,ccm,High,1,Light1,Light,234,9.699496219,22.86629426,460.95,24.07480167,485.02,23.39503726,0.679764402,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5210,Schizymenia,ccm,High,1,Light1,Light,220,9.558592412,23.00624495,463.77,24.22215156,487.99,23.51430584,0.707845718,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5211,Schizymenia,ccm,High,1,Light1,Light,207,9.581571348,22.96290093,462.89,24.17651562,487.07,23.48344081,0.693074816,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5212,Schizymenia,ccm,High,1,Light1,Light,193,9.495084693,23.13793733,466.42,24.36080437,490.78,23.69530448,0.665499897,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5213,Schizymenia,ccm,High,1,Light1,Light,180,9.736426652,23.30540132,469.80,24.53711685,494.33,23.8455651,0.691551749,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5214,Schizymenia,ccm,High,1,Light1,Light,166,9.413458966,23.40529057,471.81,24.64228655,496.45,23.94933765,0.692948902,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5215,Schizymenia,ccm,High,1,Light1,Light,152,9.258603663,23.53995802,474.53,24.78407039,499.31,24.10798137,0.676089017,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5216,Schizymenia,ccm,High,1,Light1,Light,138,9.290673167,23.34854839,470.67,24.58254512,495.25,23.88621041,0.696334716,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5217,Schizymenia,ccm,High,1,Light1,Light,124,9.321416964,23.49546335,473.63,24.7372243,498.37,24.05603158,0.681192716,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5218,Schizymenia,ccm,High,1,Light1,Light,110,8.806600413,23.29839903,469.66,24.52974565,494.19,23.84835946,0.681386184,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5219,Schizymenia,ccm,High,1,Light1,Light,97,9.407903619,23.95308422,482.85,25.21903109,508.07,24.50097069,0.718060404,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5220,Schizymenia,ccm,High,1,Light1,Light,82,8.985886618,23.77935394,479.35,25.03612003,504.39,24.28898,0.747140025,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5221,Schizymenia,ccm,High,1,Light1,Light,68,8.784947184,24.09242331,485.66,25.36573445,511.03,24.68057214,0.685162311,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5222,Schizymenia,ccm,High,1,Light1,Light,55,8.803822739,24.07241678,485.26,25.34467146,510.60,24.65821722,0.686454232,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5223,Schizymenia,ccm,High,1,Light1,Light,41,8.874274642,24.09582684,485.73,25.36931837,511.10,24.64411838,0.725199987,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5224,Schizymenia,ccm,High,1,Light1,Light,28,8.643348959,24.10604607,485.94,25.38007757,511.32,24.63713247,0.742945101,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5225,Schizymenia,ccm,High,1,Light1,Light,14,8.619612476,23.97150993,483.22,25.2384295,508.46,24.52764417,0.710785331,31,12,7.78,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.66E-08,2.07E-02,3.16E-02
5226,Schizymenia,ccm,High,2,Dark1,Dark,617,8.746564785,31.42177375,576.26,33.36042978,609.62,32.49831606,0.862113719,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
5227,Schizymenia,ccm,High,2,Dark1,Dark,603,9.151852616,31.81995792,583.56,33.7831858,617.35,32.89270257,0.890483237,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
5228,Schizymenia,ccm,High,2,Dark1,Dark,590,8.850538159,31.45738605,576.91,33.39824118,610.31,32.52219518,0.876045997,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
5229,Schizymenia,ccm,High,2,Dark1,Dark,576,9.12047753,31.18100261,571.85,33.10480438,604.95,32.20490775,0.899896628,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
5230,Schizymenia,ccm,High,2,Dark1,Dark,561,9.079317457,31.40342105,575.92,33.34094763,609.27,32.42807589,0.912871734,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
5231,Schizymenia,ccm,High,2,Dark1,Dark,548,9.393257704,31.40268777,575.91,33.34016889,609.25,32.49272733,0.847441556,31,12,7.91,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.23E-08,1.53E-02,4.26E-02
5232,Schizymenia,ccm,High,2,Dark1,Dark,534,9.493695856,31.09412852,564.47,33.04049461,597.51,32.13898614,0.901508473,31,12,7.92,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.20E-08,1.50E-02,4.36E-02
5233,Schizymenia,ccm,High,2,Dark1,Dark,520,9.094657791,30.64294347,556.28,32.56106618,588.84,31.68985549,0.871210689,31,12,7.92,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.20E-08,1.50E-02,4.36E-02
5234,Schizymenia,ccm,High,2,Dark1,Dark,506,9.299763735,30.81324029,559.37,32.74202361,592.11,31.86386821,0.878155397,31,12,7.92,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.20E-08,1.50E-02,4.36E-02
5235,Schizymenia,ccm,High,2,Dark1,Dark,492,9.377222951,30.60454016,555.58,32.52026109,588.10,31.68286958,0.837391514,31,12,7.92,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.20E-08,1.50E-02,4.36E-02
5236,Schizymenia,ccm,High,2,Dark1,Dark,478,9.777586724,30.62257948,555.91,32.53942825,588.45,31.64921018,0.890218066,31,12,7.92,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.20E-08,1.50E-02,4.36E-02
5237,Schizymenia,ccm,High,2,Dark1,Dark,464,9.726010376,30.52766363,548.36,32.46699508,580.83,31.55788525,0.909109823,31,12,7.93,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.17E-08,1.46E-02,4.46E-02
5238,Schizymenia,ccm,High,2,Dark1,Dark,450,9.423243953,30.01600613,539.17,31.92283653,571.09,31.04003863,0.882797903,31,12,7.93,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.17E-08,1.46E-02,4.46E-02
5239,Schizymenia,ccm,High,2,Dark1,Dark,436,10.02038065,30.45019564,546.97,32.38460397,579.35,31.51863713,0.865966838,31,12,7.93,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.17E-08,1.46E-02,4.46E-02
5240,Schizymenia,ccm,High,2,Dark1,Dark,422,10.09985999,29.92304249,537.50,31.82396761,569.32,30.92915315,0.894814465,31,12,7.93,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.17E-08,1.46E-02,4.46E-02
5241,Schizymenia,ccm,High,2,Dark1,Dark,408,9.848038627,30.05439977,539.86,31.96366844,571.82,31.14673256,0.816935878,31,12,7.93,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.17E-08,1.46E-02,4.46E-02
5242,Schizymenia,ccm,High,2,Dark1,Dark,393,9.816663541,29.66597236,527.09,31.5791875,558.67,30.71995683,0.859230674,31,12,7.94,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.15E-08,1.43E-02,4.56E-02
5243,Schizymenia,ccm,High,2,Dark1,Dark,380,9.900372523,29.84998816,530.36,31.77507071,562.14,30.91365712,0.861413582,31,12,7.94,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.15E-08,1.43E-02,4.56E-02
5244,Schizymenia,ccm,High,2,Dark1,Dark,365,10.40401525,29.85250349,530.40,31.77775012,562.18,30.92635878,0.851391338,31,12,7.94,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.15E-08,1.43E-02,4.56E-02
5245,Schizymenia,ccm,High,2,Dark2,Dark,463,10.71410463,24.09598691,398.12,25.80723885,423.92,25.14939037,0.657848486,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5246,Schizymenia,ccm,High,2,Dark2,Dark,449,11.01649228,24.02506112,396.94,25.73127772,422.68,25.07216428,0.659113439,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5247,Schizymenia,ccm,High,2,Dark2,Dark,435,10.74655291,23.93690362,395.49,25.63685883,421.12,24.94730698,0.68955185,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5248,Schizymenia,ccm,High,2,Dark2,Dark,421,10.65305894,23.50695174,388.38,25.17637283,413.56,24.46311975,0.713253087,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5249,Schizymenia,ccm,High,2,Dark2,Dark,407,11.43295393,23.72429097,391.98,25.40914797,417.38,24.7016569,0.707491074,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5250,Schizymenia,ccm,High,2,Dark2,Dark,393,11.3715926,23.5703979,389.43,25.24432295,414.68,24.55012611,0.694196839,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5251,Schizymenia,ccm,High,2,Dark2,Dark,379,10.87350522,23.18798522,383.11,24.83475318,407.95,24.16971143,0.665041749,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5252,Schizymenia,ccm,High,2,Dark2,Dark,365,10.87836615,22.88634211,378.13,24.51168787,402.64,23.8455651,0.666122775,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5253,Schizymenia,ccm,High,2,Dark2,Dark,352,11.32620289,22.88881118,373.21,24.54216577,397.75,23.84264372,0.699522052,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5254,Schizymenia,ccm,High,2,Dark2,Dark,338,11.31578661,22.63534489,369.08,24.27038902,393.35,23.62379414,0.646594879,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5255,Schizymenia,ccm,High,2,Dark2,Dark,325,11.08902744,22.46399347,366.28,24.08665997,390.37,23.4412713,0.645388663,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5256,Schizymenia,ccm,High,2,Dark2,Dark,311,11.23346647,22.31041235,363.78,23.92198494,387.70,23.29253488,0.629450065,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5257,Schizymenia,ccm,High,2,Dark2,Dark,296,11.40991187,22.20075395,361.99,23.80440742,385.80,23.14659282,0.657814599,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5258,Schizymenia,ccm,High,2,Dark2,Dark,283,10.96207513,22.06148067,359.72,23.65507321,383.38,23.02440286,0.630670342,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5259,Schizymenia,ccm,High,2,Dark2,Dark,268,11.06112445,21.87110868,356.62,23.45095063,380.07,22.83209975,0.618850881,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5260,Schizymenia,ccm,High,2,Dark2,Dark,254,10.84907432,21.60043872,352.20,23.16072784,375.36,22.54720155,0.613526298,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5261,Schizymenia,ccm,High,2,Dark2,Dark,240,11.5403994,21.71535779,354.08,23.28394831,377.36,22.64970393,0.634244378,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5262,Schizymenia,ccm,High,2,Dark2,Dark,227,11.7615401,21.39210643,348.81,22.93734785,371.74,22.30510793,0.632239915,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5263,Schizymenia,ccm,High,2,Dark2,Dark,213,11.51180199,21.21671238,345.95,22.74928248,368.70,22.10086526,0.648417226,31,12,8.01,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,9.77E-09,1.22E-02,5.36E-02
5264,Schizymenia,ccm,High,2,Dark2,Dark,199,11.92750609,21.05163792,347.82,22.54668653,370.36,21.92545535,0.621231176,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5265,Schizymenia,ccm,High,2,Dark2,Dark,185,12.05799362,20.84869921,344.46,22.32933704,366.79,21.74445671,0.584880325,31,12,8,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.00E-08,1.25E-02,5.24E-02
5266,Schizymenia,ccm,High,2,Light1,Light,572,12.20236952,22.42041073,384.70,23.93588824,408.64,23.27843604,0.657452199,31,12,7.97,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.07E-08,1.33E-02,4.89E-02
5267,Schizymenia,ccm,High,2,Light1,Light,558,11.51527408,22.73985157,394.88,24.25261252,419.13,23.61248966,0.640122855,31,12,7.96,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.10E-08,1.37E-02,4.78E-02
5268,Schizymenia,ccm,High,2,Light1,Light,544,11.51874617,23.02351355,399.80,24.55514495,424.36,23.88341604,0.671728905,31,12,7.96,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.10E-08,1.37E-02,4.78E-02
5269,Schizymenia,ccm,High,2,Light1,Light,529,11.6080105,23.03880191,400.07,24.57145135,424.64,23.88760759,0.683843759,31,12,7.96,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.10E-08,1.37E-02,4.78E-02
5270,Schizymenia,ccm,High,2,Light1,Light,516,11.51180199,23.42957891,411.61,24.96400302,436.58,24.27640536,0.687597654,31,12,7.95,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.12E-08,1.40E-02,4.67E-02
5271,Schizymenia,ccm,High,2,Light1,Light,502,11.34223764,23.87372852,419.42,25.43724063,444.85,24.74522359,0.692017042,31,12,7.95,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.12E-08,1.40E-02,4.67E-02
5272,Schizymenia,ccm,High,2,Light1,Light,487,11.10651416,24.10261414,423.44,25.6811164,449.12,24.93892388,0.742192518,31,12,7.95,8.17543E-07,5.71791E-10,7.87754E-07,4.75501E-10,8.02648E-07,5.23646E-10,1.12E-08,1.40E-02,4.67E-02
