genus,metabolism,light,replicate,run1,run2,time,seconds,oxygen_mM,carbondioxide_mM,bicarbonate_mM,c12_mM,c13_mM,salinity_ppt,temperature_c,ph,,,,,,,comments,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:10:20,270,10.79,22.96,21.81,22.32,0.64,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:10:33,285,10.87,22.78,21.64,22.12,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:10:48,299,10.75,23.13,21.97,22.47,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:11:02,312,11.35,23.18,22.02,22.48,0.70,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:11:15,326,10.14,23.13,21.97,22.48,0.65,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:11:29,340,11.13,23.39,22.22,22.73,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:11:43,354,11.29,23.61,22.42,22.96,0.65,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:11:57,367,10.69,23.17,22.01,22.54,0.62,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:12:10,380,10.93,23.25,22.08,22.58,0.67,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:12:23,394,10.98,23.29,22.12,22.65,0.63,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:12:37,408,10.95,23.35,22.18,22.63,0.73,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:12:51,421,10.95,23.36,22.19,22.70,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:13:04,435,11.06,23.36,22.19,22.71,0.65,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:13:18,448,10.78,23.52,22.34,22.83,0.69,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:13:31,462,10.73,23.75,22.56,23.12,0.62,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:13:45,475,10.41,23.54,22.36,22.90,0.64,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:13:58,490,10.37,23.59,22.41,22.91,0.68,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:14:13,504,10.75,23.72,22.53,23.07,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:14:27,517,11.07,23.72,22.53,23.04,0.68,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:14:40,531,10.63,23.40,22.23,22.75,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:14:54,545,10.90,23.58,22.40,22.89,0.69,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:15:08,558,10.62,23.78,22.59,23.12,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:15:21,571,10.78,23.67,22.48,23.01,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:15:34,584,10.84,23.75,22.56,23.09,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:15:47,598,10.41,23.59,22.41,22.93,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:16:01,611,10.47,23.82,22.62,23.17,0.65,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Dark2,Dark,17:16:14,624,10.57,23.87,22.67,23.21,0.66,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:57:54,181,11.19,23.70,22.54,23.03,0.67,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:58:08,194,10.92,23.51,22.36,22.83,0.68,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:58:21,208,11.20,23.41,22.26,22.72,0.69,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:58:35,221,11.13,23.47,22.32,22.77,0.69,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:58:48,235,11.17,23.25,22.11,22.62,0.63,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:59:02,249,11.16,23.24,22.10,22.57,0.68,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:59:16,263,11.23,23.14,22.01,22.51,0.64,31,12,7.75,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:59:30,277,10.91,23.47,22.32,22.81,0.66,31,12,7.75,,,,,,,was cove,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:59:44,291,11.31,23.21,22.07,22.55,0.66,31,12,7.75,,,,,,,was covered by plastic....,,,,,
Opuntiella,ccm,Low,1,Light,Light,16:59:58,305,11.11,23.36,22.22,22.67,0.69,31,12,7.75,,,,,,,pay attention to next 5 min more than first...yah?,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:00:12,318,11.54,23.27,22.12,22.55,0.72,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:00:25,332,11.31,23.05,21.91,22.40,0.65,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:00:39,346,11.46,23.18,22.04,22.50,0.68,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:00:53,360,11.14,23.06,21.92,22.42,0.64,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:01:07,374,11.56,23.19,22.05,22.51,0.68,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:01:21,388,10.90,23.03,21.89,22.40,0.63,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:01:35,401,11.14,22.92,21.79,22.28,0.64,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:01:48,415,11.15,22.89,21.76,22.24,0.65,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:02:02,428,11.27,22.85,21.72,22.20,0.65,31,12,7.76,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:02:15,441,11.26,23.00,21.86,22.34,0.66,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:02:28,455,11.35,22.92,21.78,22.29,0.63,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:02:42,469,11.21,22.75,21.62,22.06,0.69,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:02:56,482,11.28,22.73,21.60,22.12,0.60,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:03:09,495,10.98,22.69,21.56,22.04,0.65,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:03:22,509,11.23,22.67,21.54,22.02,0.65,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:03:36,522,11.23,22.77,21.64,22.11,0.65,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:03:49,535,11.54,22.89,21.75,22.22,0.67,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:04:02,549,11.36,22.54,21.42,21.84,0.70,31,12,7.77,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:04:16,562,11.24,22.42,21.29,21.78,0.64,31,12,7.78,,,,,,,Light high end NOW,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:04:29,576,11.69,22.62,21.48,21.98,0.65,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:04:43,589,10.98,22.34,21.22,21.69,0.65,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:04:56,602,11.82,22.59,21.46,21.96,0.63,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:05:09,616,11.41,22.72,21.58,22.05,0.67,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:05:23,630,11.62,22.48,21.35,21.84,0.64,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,1,Light,Light,17:05:37,643,10.94,22.20,21.09,21.58,0.62,31,12,7.78,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:53:50,301,9.42,18.09,17.07,17.57,0.51,31,12,7.89,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:54:03,315,8.94,18.17,17.14,17.64,0.52,31,12,7.89,,,,,,,7.89,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:54:17,328,8.77,18.32,17.28,17.80,0.52,31,12,7.89,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:54:30,342,9.18,18.06,17.04,17.54,0.52,31,12,7.89,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:54:44,356,9.41,18.37,17.33,17.83,0.53,31,12,7.89,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:54:58,370,8.53,18.20,17.17,17.65,0.55,31,12,7.89,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:55:12,384,9.02,18.16,17.12,17.68,0.48,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:55:26,397,8.76,18.08,17.04,17.58,0.50,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:55:39,411,9.18,18.29,17.24,17.79,0.51,31,12,7.9,,,,,,,7.9,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:55:53,425,8.87,18.31,17.26,17.80,0.50,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:56:07,439,9.37,18.49,17.43,17.98,0.50,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:56:21,453,8.71,18.34,17.29,17.84,0.50,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:56:35,466,9.08,18.78,17.70,18.28,0.51,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:56:48,480,9.53,18.61,17.54,18.12,0.49,31,12,7.9,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:57:02,494,9.06,18.33,17.26,17.83,0.50,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:57:16,508,8.65,18.66,17.58,18.15,0.51,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:57:30,521,9.19,18.77,17.68,18.21,0.56,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:57:43,535,8.87,18.76,17.67,18.27,0.49,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:57:57,549,8.72,18.91,17.81,18.38,0.53,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:58:11,563,8.71,18.72,17.63,18.23,0.49,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:58:25,576,8.72,18.88,17.78,18.35,0.53,31,12,7.91,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:58:38,590,9.33,18.87,17.77,18.32,0.56,31,12,7.91,,,,,,,7.91,,,,,
Opuntiella,ccm,Low,2,Dark1,Dark,09:58:52,605,8.81,18.67,17.59,18.15,0.52,31,12,7.91,,,,,,,light on now,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:14:07,259,8.91,17.68,16.58,17.17,0.50,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:14:20,272,8.48,17.74,16.63,17.21,0.53,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:14:33,285,8.08,17.46,16.37,16.94,0.52,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:14:46,299,8.65,17.73,16.62,17.25,0.48,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:15:00,313,8.68,17.94,16.82,17.43,0.52,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:15:14,326,8.58,17.67,16.57,17.16,0.51,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:15:27,340,8.43,17.83,16.72,17.33,0.49,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:15:41,353,8.30,17.70,16.60,17.23,0.47,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:15:54,367,8.26,17.72,16.61,17.23,0.49,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:16:08,381,8.34,18.11,16.98,17.60,0.51,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:16:22,395,8.33,18.07,16.94,17.53,0.54,31,12,7.96,,,,,,,,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:16:36,408,8.26,17.84,16.73,17.38,0.46,31,12,7.96,,,,,,,8,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:16:49,422,7.87,18.02,16.90,17.53,0.48,31,12,7.96,,,,,,,8.07,,,,,
Opuntiella,ccm,Low,2,Dark2,Dark,10:17:03,435,8.27,18.01,16.89,17.55,0.46,31,12,7.96,,,,,,,,,,,,
